id,self_service,date_time,manager,company,station_category,station_name,latitude,longitude,price
13156,1,2022-06-22 07:29:15,manager_105,Api-Ip,on urban street,station_175,22.424383825086203,20.24971196745912,2.129
13157,1,2022-06-22 07:30:36,manager_107,Api-Ip,on urban street,station_177,22.43769336428616,20.12311553955078,2.139
13158,0,2022-06-22 07:30:36,manager_107,Api-Ip,on urban street,station_177,22.43769336428616,20.12311553955078,2.294
13159,0,2022-06-22 07:31:11,manager_58,Esso,on urban street,station_128,22.5009206,20.1220185,2.289
13160,1,2022-06-22 07:31:11,manager_58,Esso,on urban street,station_128,22.5009206,20.1220185,2.089
13161,1,2022-06-22 07:32:06,manager_24,Tamoil,on urban street,station_124,22.483209917219774,20.159289379629286,2.049
13162,0,2022-06-22 07:32:06,manager_24,Tamoil,on urban street,station_124,22.483209917219774,20.159289379629286,2.049
13163,0,2022-06-22 07:32:08,manager_34,OIL ONE,on urban street,station_87,22.429668529372726,20.195525058283806,2.059
13164,1,2022-06-22 07:32:08,manager_34,OIL ONE,on urban street,station_87,22.429668529372726,20.195525058283806,2.059
13165,1,2022-06-22 07:34:45,manager_7,Esso,on urban street,station_13,22.42352094039415,20.24936045507171,2.069
13166,0,2022-06-22 07:38:11,manager_16,Esso,on urban street,station_19,22.43611954106764,20.233007924536878,2.286
13167,1,2022-06-22 07:38:11,manager_16,Esso,on urban street,station_19,22.43611954106764,20.233007924536878,2.086
13168,1,2022-06-22 07:39:53,manager_104,Agip Eni,on highway,station_136,22.419169304938897,20.155162572860718,2.174
13169,0,2022-06-22 07:39:53,manager_104,Agip Eni,on highway,station_136,22.419169304938897,20.155162572860718,2.384
13170,1,2022-06-22 07:42:09,manager_50,Agip Eni,on urban street,station_15,22.49547479460076,20.19585517956739,2.109
13171,0,2022-06-22 07:42:09,manager_50,Agip Eni,on urban street,station_15,22.49547479460076,20.19585517956739,2.409
13172,0,2022-06-22 07:42:10,manager_55,Beyfin,on urban street,station_125,22.46218359495382,20.25622894692333,2.059
13173,1,2022-06-22 07:43:12,manager_47,Agip Eni,on urban street,station_82,22.435862085877773,20.201027005910873,2.109
13174,0,2022-06-22 07:43:12,manager_47,Agip Eni,on urban street,station_82,22.435862085877773,20.201027005910873,2.329
13175,1,2022-06-22 07:43:53,manager_29,Agip Eni,on urban street,station_39,22.486227330226114,20.229542474868822,2.109
13176,0,2022-06-22 07:43:53,manager_29,Agip Eni,on urban street,station_39,22.486227330226114,20.229542474868822,2.329
13177,1,2022-06-22 07:46:03,manager_74,Esso,on urban street,station_145,22.467638537869348,20.141851709400953,2.106
13178,0,2022-06-22 07:50:01,manager_96,Agip Eni,on urban street,station_167,22.453246999999998,20.254172,2.289
13179,1,2022-06-22 07:50:01,manager_96,Agip Eni,on urban street,station_167,22.453246999999998,20.254172,2.069
13180,1,2022-06-22 07:56:14,manager_64,Esso,on urban street,station_47,22.46076376258973,20.11060218650819,2.059
13181,0,2022-06-22 07:56:14,manager_64,Esso,on urban street,station_47,22.46076376258973,20.11060218650819,2.249
13182,0,2022-06-22 08:00:33,manager_63,Pompe Bianche,on urban street,station_134,22.430766189151022,20.1779962182045,2.099
13183,1,2022-06-22 08:00:33,manager_63,Pompe Bianche,on urban street,station_134,22.430766189151022,20.1779962182045,2.069
13184,1,2022-06-22 08:01:06,manager_44,Agip Eni,on urban street,station_76,22.456990420880132,20.17105508685529,2.089
13185,0,2022-06-22 08:01:06,manager_44,Agip Eni,on urban street,station_76,22.456990420880132,20.17105508685529,2.309
13186,1,2022-06-22 08:11:33,manager_65,Agip Eni,on urban street,station_135,22.44499073380677,20.121377045277427,2.089
13187,0,2022-06-22 08:11:33,manager_65,Agip Eni,on urban street,station_135,22.44499073380677,20.121377045277427,2.309
13188,1,2022-06-22 08:15:31,manager_106,OIL ONE,on urban street,station_176,22.505139915542543,20.10411467909853,2.069
13189,0,2022-06-22 08:15:31,manager_106,OIL ONE,on urban street,station_176,22.505139915542543,20.10411467909853,2.069
13190,1,2022-06-22 08:21:21,manager_59,Agip Eni,on urban street,station_130,22.507241045661367,20.223346854631018,2.109
13191,1,2022-06-22 08:27:51,manager_32,KEROPETROL,on urban street,station_44,22.48972019590044,20.169503304299155,2.169
13192,0,2022-06-22 08:27:51,manager_32,KEROPETROL,on urban street,station_44,22.48972019590044,20.169503304299155,2.169
13193,1,2022-06-22 08:41:31,manager_17,Agip Eni,on urban street,station_20,22.500703552793453,20.22880426560664,2.109
13194,1,2022-06-22 08:41:31,manager_17,Agip Eni,on urban street,station_20,22.500703552793453,20.22880426560664,2.214
13195,1,2022-06-22 08:50:07,manager_121,Api-Ip,on urban street,station_190,22.400498330777673,20.209844576721252,2.059
13196,0,2022-06-22 08:50:07,manager_121,Api-Ip,on urban street,station_190,22.400498330777673,20.209844576721252,2.059
13197,0,2022-06-22 08:55:11,manager_120,Api-Ip,on urban street,station_189,22.446880750194197,20.126368458343904,2.139
13198,1,2022-06-22 08:55:11,manager_120,Api-Ip,on urban street,station_189,22.446880750194197,20.126368458343904,2.139
13199,0,2022-06-22 08:55:16,manager_125,Agip Eni,on urban street,station_195,22.438391529127045,20.15306679140167,2.309
13200,1,2022-06-22 08:55:16,manager_125,Agip Eni,on urban street,station_195,22.438391529127045,20.15306679140167,2.089
13201,1,2022-06-22 09:02:02,manager_62,Esso,on urban street,station_133,22.467250005743175,20.13750672572553,2.099
13202,0,2022-06-22 09:02:02,manager_62,Esso,on urban street,station_133,22.467250005743175,20.13750672572553,2.299
13203,0,2022-06-22 09:11:17,manager_99,Agip Eni,on urban street,station_170,22.494919359535935,20.13877258895492,2.329
13204,1,2022-06-22 09:11:17,manager_99,Agip Eni,on urban street,station_170,22.494919359535935,20.13877258895492,2.109
13205,1,2022-06-22 09:24:53,manager_70,Esso,on urban street,station_140,22.52110848287962,20.19243805828379,2.049
13206,0,2022-06-22 09:24:53,manager_70,Esso,on urban street,station_140,22.52110848287962,20.19243805828379,2.249
13207,1,2022-06-22 09:26:11,manager_7,Esso,on urban street,station_14,22.43747179997314,20.191922058283826,2.059
13208,1,2022-06-22 09:27:13,manager_7,Esso,on urban street,station_172,22.502246049663512,20.198785752149572,2.099
13209,0,2022-06-22 09:27:13,manager_7,Esso,on urban street,station_172,22.502246049663512,20.198785752149572,2.289
13210,1,2022-06-22 09:29:47,manager_33,Agip Eni,on urban street,station_45,22.438953580511587,20.12618398666382,2.109
13211,0,2022-06-22 09:29:47,manager_33,Agip Eni,on urban street,station_45,22.438953580511587,20.12618398666382,2.328
13212,1,2022-06-22 09:43:13,manager_118,Esso,on urban street,station_187,22.50603037189844,20.237241180391266,2.069
13213,0,2022-06-22 09:43:13,manager_118,Esso,on urban street,station_187,22.50603037189844,20.237241180391266,2.069
13214,1,2022-06-22 09:45:36,manager_7,Esso,on urban street,station_13,22.42352094039415,20.24936045507171,2.069
13215,0,2022-06-22 09:46:08,manager_43,Agip Eni,on urban street,station_75,22.451506653834336,20.21776351719666,2.329
13216,1,2022-06-22 09:46:08,manager_43,Agip Eni,on urban street,station_75,22.451506653834336,20.21776351719666,2.109
13217,1,2022-06-22 10:09:39,manager_7,Esso,on urban street,station_129,22.49820159697984,20.167411002340987,2.089
13218,1,2022-06-22 10:10:03,manager_7,Esso,on urban street,station_131,22.443876586504032,20.11615386011885,2.069
13219,1,2022-06-22 10:12:37,manager_7,Esso,on urban street,station_12,22.439431471974665,20.224744953372944,2.069
13220,0,2022-06-22 10:12:37,manager_7,Esso,on urban street,station_12,22.439431471974665,20.224744953372944,2.269
13221,0,2022-06-22 10:18:06,manager_24,Tamoil,on urban street,station_79,22.463851217787678,20.15709148214957,2.089
13222,1,2022-06-22 10:18:06,manager_24,Tamoil,on urban street,station_79,22.463851217787678,20.15709148214957,2.089
13223,0,2022-06-22 10:34:03,manager_24,Tamoil,on urban street,station_81,22.477958277268883,20.223964594897588,2.119
13224,1,2022-06-22 10:34:03,manager_24,Tamoil,on urban street,station_81,22.477958277268883,20.223964594897588,2.119
13225,1,2022-06-22 10:48:13,manager_24,Tamoil,on urban street,station_36,22.49523063971136,20.147980285700825,2.099
13226,1,2022-06-22 10:50:12,manager_24,Tamoil,on urban street,station_31,22.49045274724031,20.206961362032757,2.079
13227,1,2022-06-22 10:50:53,manager_19,Agip Eni,on urban street,station_22,22.488093036353447,20.19648066163063,2.109
13228,1,2022-06-22 10:52:02,manager_24,Tamoil,on urban street,station_32,22.511905895448677,20.12802465260029,2.079
13229,1,2022-06-22 10:52:03,manager_24,Tamoil,on urban street,station_37,22.473515593223738,20.228963976306773,2.079
13230,1,2022-06-22 10:54:01,manager_24,Tamoil,on urban street,station_28,22.460253897512132,20.09597810694345,2.059
13231,0,2022-06-22 10:56:03,manager_24,Tamoil,on urban street,station_77,22.461189653928074,20.163037999717517,2.099
13232,1,2022-06-22 10:56:03,manager_24,Tamoil,on urban street,station_77,22.461189653928074,20.163037999717517,2.099
13233,1,2022-06-22 11:10:08,manager_24,Tamoil,on urban street,station_33,22.52284512806989,20.15915450148009,2.099
13234,1,2022-06-22 11:12:11,manager_24,Tamoil,on urban street,station_29,22.49462245388579,20.124250047885198,2.089
13235,1,2022-06-22 11:20:45,manager_12,Retitalia,on urban street,station_15,22.51645438347051,20.225574040866036,1.999
13236,0,2022-06-22 11:20:45,manager_12,Retitalia,on urban street,station_15,22.51645438347051,20.225574040866036,2.139
13237,1,2022-06-22 12:01:20,manager_36,Api-Ip,on urban street,station_50,22.460543269966017,20.13420804662701,2.089
13238,1,2022-06-22 12:01:21,manager_36,Api-Ip,on urban street,station_51,22.436733877746,20.164610728836124,2.059
13239,1,2022-06-22 12:01:27,manager_36,Api-Ip,on urban street,station_52,22.465493608063404,20.23532354584347,2.079
13240,1,2022-06-22 12:01:29,manager_36,Api-Ip,on urban street,station_53,22.504622557974074,20.23822950429917,2.069
13241,0,2022-06-22 12:02:12,manager_42,Tamoil,on urban street,station_74,22.435904471365184,20.231637716293335,2.069
13242,1,2022-06-22 12:02:12,manager_42,Tamoil,on urban street,station_74,22.435904471365184,20.231637716293335,2.069
13243,1,2022-06-22 12:03:10,manager_36,Api-Ip,on urban street,station_55,22.44043293453808,20.172881224536923,2.059
13244,1,2022-06-22 12:03:23,manager_36,Api-Ip,on urban street,station_56,22.43269030000002,20.17361414047548,2.059
13245,1,2022-06-22 12:03:50,manager_36,Api-Ip,on urban street,station_57,22.476147338144948,20.11177510185246,2.089
13246,1,2022-06-22 12:04:48,manager_36,Api-Ip,on urban street,station_61,22.48597388961089,20.080338598811295,2.089
13247,1,2022-06-22 12:05:35,manager_36,Api-Ip,on urban street,station_62,22.514614288406307,20.137596786022186,2.089
13248,1,2022-06-22 12:06:16,manager_36,Api-Ip,on urban street,station_63,22.497327778686312,20.179879799485207,2.079
13249,1,2022-06-22 12:06:17,manager_36,Api-Ip,on urban street,station_64,22.5144954436484,20.2249469631347,2.079
13250,1,2022-06-22 12:12:07,manager_24,Tamoil,on urban street,station_83,22.488996887845417,20.210427477955818,2.119
13251,0,2022-06-22 12:12:07,manager_24,Tamoil,on urban street,station_83,22.488996887845417,20.210427477955818,2.119
13252,0,2022-06-22 12:14:21,manager_9,Agip Eni,on urban street,station_9,22.49700334513586,20.183774902313644,2.329
13253,1,2022-06-22 12:14:21,manager_9,Agip Eni,on urban street,station_9,22.49700334513586,20.183774902313644,2.109
13254,0,2022-06-22 12:14:30,manager_108,Agip Eni,on urban street,station_178,22.44399107857339,20.223742569311526,2.329
13255,1,2022-06-22 12:14:30,manager_108,Agip Eni,on urban street,station_178,22.44399107857339,20.223742569311526,2.109
13256,0,2022-06-22 12:24:12,manager_24,Tamoil,on urban street,station_72,22.47316727709888,20.199446514248848,2.119
13257,1,2022-06-22 12:24:12,manager_24,Tamoil,on urban street,station_72,22.47316727709888,20.199446514248848,2.119
13258,1,2022-06-22 12:36:14,manager_83,Esso,on urban street,station_153,22.4762906691333,20.13145699999999,2.089
13259,0,2022-06-22 12:38:44,manager_1,Esso,on urban street,station_1,22.530916717754373,20.162883186898924,2.269
13260,1,2022-06-22 12:38:44,manager_1,Esso,on urban street,station_1,22.530916717754373,20.162883186898924,2.079
13261,0,2022-06-22 13:42:39,manager_7,Esso,on urban street,station_7,22.491358483024953,20.22563358862361,2.279
13262,1,2022-06-22 13:42:39,manager_7,Esso,on urban street,station_7,22.491358483024953,20.22563358862361,2.089
13263,1,2022-06-22 13:46:53,manager_79,Esso,on urban street,station_149,22.43392,20.26169,2.049
13264,0,2022-06-22 13:48:24,manager_95,Esso,on urban street,station_166,22.530610000000003,20.16406,2.269
13265,1,2022-06-22 13:48:24,manager_95,Esso,on urban street,station_166,22.530610000000003,20.16406,2.079
13266,0,2022-06-22 14:14:16,manager_15,Agip Eni,on urban street,station_18,22.480722585938246,20.143325932339053,2.329
13267,1,2022-06-22 14:14:16,manager_15,Agip Eni,on urban street,station_18,22.480722585938246,20.143325932339053,2.109
13268,0,2022-06-22 14:38:55,manager_33,Agip Eni,on urban street,station_45,22.52429645902771,20.165810948410012,2.329
13269,1,2022-06-22 14:38:55,manager_33,Agip Eni,on urban street,station_45,22.52429645902771,20.165810948410012,2.109
13270,1,2022-06-22 14:54:11,manager_14,KEROPETROL,on urban street,station_17,22.483443000123003,20.159907000123,2.069
13271,0,2022-06-22 14:54:11,manager_14,KEROPETROL,on urban street,station_17,22.483443000123003,20.159907000123,2.069
13272,1,2022-06-22 15:04:09,manager_37,Tamoil,on urban street,station_65,22.525911187396126,20.19340819120407,2.049
13273,0,2022-06-22 15:08:12,manager_39,Tamoil,on urban street,station_70,22.464231295253043,20.141955872422045,2.089
13274,1,2022-06-22 15:36:45,manager_22,Q8,on urban street,station_100,22.50515304444358,20.10516619682312,2.089
13275,1,2022-06-22 15:38:14,manager_35,Retitalia,on urban street,station_48,22.5198193255777,20.17030170559883,1.999
13276,1,2022-06-22 15:39:15,manager_35,Agip Eni,on urban street,station_49,22.511988580308376,20.13694977760315,2.104
13277,1,2022-06-22 15:41:27,manager_35,Esso,on urban street,station_47,22.460115237367255,20.112786317790977,1.989
13278,0,2022-06-22 15:41:27,manager_35,Esso,on urban street,station_47,22.460115237367255,20.112786317790977,2.139
13279,1,2022-06-22 16:03:34,manager_36,Api-Ip,on urban street,station_58,22.49567328894979,20.195260256528854,2.099
13280,1,2022-06-22 16:03:35,manager_36,Api-Ip,on urban street,station_59,22.482792928406525,20.147986993193626,2.099
13281,1,2022-06-22 16:03:40,manager_36,Api-Ip,on urban street,station_60,22.450219195039537,20.096267685319503,2.089
13282,1,2022-06-22 16:07:10,manager_22,Q8,on urban street,station_104,22.46037001431894,20.109656087766325,2.089
13283,1,2022-06-22 16:07:10,manager_21,Q8,on urban street,station_96,22.45898088643508,20.10062638717193,2.089
13284,1,2022-06-22 16:07:10,manager_22,Q8,on urban street,station_95,22.457449002077297,20.094877768122842,2.089
13285,0,2022-06-22 16:34:03,manager_82,Api-Ip,on urban street,station_152,22.476168021449617,20.136851909437496,2.314
13286,1,2022-06-22 16:34:03,manager_82,Api-Ip,on urban street,station_152,22.476168021449617,20.136851909437496,2.099
13287,1,2022-06-22 16:45:36,manager_23,Api-Ip,on urban street,station_26,22.51816621244278,20.226599896958987,2.089
13288,0,2022-06-22 16:45:36,manager_23,Api-Ip,on urban street,station_26,22.51816621244278,20.226599896958987,2.289
13289,0,2022-06-22 16:51:31,manager_85,Api-Ip,on urban street,station_155,22.441297663033993,20.15002333922822,2.314
13290,1,2022-06-22 16:51:31,manager_85,Api-Ip,on urban street,station_155,22.441297663033993,20.15002333922822,2.099
13291,0,2022-06-22 17:08:35,manager_133,Sia fuel,on urban street,station_201,22.416907816582665,20.205260311917073,2.049
13292,1,2022-06-22 17:08:35,manager_133,Sia fuel,on urban street,station_201,22.416907816582665,20.205260311917073,2.049
13293,1,2022-06-22 17:08:52,manager_133,Sia fuel,on urban street,station_202,22.518404587624445,20.154344977107257,2.099
13294,0,2022-06-22 17:08:52,manager_133,Sia fuel,on urban street,station_202,22.518404587624445,20.154344977107257,2.099
13295,1,2022-06-22 17:23:32,manager_94,Api-Ip,on urban street,station_2,22.490856190876734,20.237339422106743,2.119
13296,0,2022-06-22 17:23:32,manager_94,Api-Ip,on urban street,station_2,22.490856190876734,20.237339422106743,2.314
13297,1,2022-06-22 17:42:11,manager_40,Tamoil,on urban street,station_71,22.500427559988722,20.235876947641373,2.089
13298,0,2022-06-22 17:44:01,manager_113,Api-Ip,on urban street,station_182,22.44920754498186,20.18585579198226,2.099
13299,1,2022-06-22 17:45:37,manager_94,Agip Eni,on urban street,station_165,22.513737848312523,20.26308370727088,2.069
13300,0,2022-06-22 17:45:37,manager_94,Agip Eni,on urban street,station_165,22.513737848312523,20.26308370727088,2.289
13301,1,2022-06-22 17:46:37,manager_94,Api-Ip,on urban street,station_164,22.47296479534183,20.234487516143155,2.119
13302,0,2022-06-22 18:24:52,manager_93,Api-Ip,on urban street,station_163,22.354188800000003,20.207808,2.119
13303,0,2022-06-22 20:42:42,manager_98,Esso,on urban street,station_169,22.48882478994109,20.154926511329016,2.318
13304,1,2022-06-22 20:42:42,manager_98,Esso,on urban street,station_169,22.48882478994109,20.154926511329016,2.116
13305,1,2022-06-23 00:08:07,manager_49,Vega,on urban street,station_86,22.409047475067233,20.17501963675022,2.059
13306,0,2022-06-23 00:10:12,manager_50,Agip Eni,on urban street,station_93,22.44527996387759,20.120575503794953,2.089
13307,1,2022-06-23 00:10:12,manager_50,Agip Eni,on urban street,station_93,22.44527996387759,20.120575503794953,2.089
13308,0,2022-06-23 00:16:02,manager_34,OIL ONE,on urban street,station_46,22.42051371749519,20.202549875763907,2.059
13309,1,2022-06-23 00:16:02,manager_34,OIL ONE,on urban street,station_46,22.42051371749519,20.202549875763907,2.059
13310,1,2022-06-23 00:16:03,manager_24,Tamoil,on urban street,station_88,22.48929604349778,20.223775554850135,2.079
13311,1,2022-06-23 00:18:09,manager_51,Tamoil,on highway,station_90,22.446022,20.07492374,2.119
13312,0,2022-06-23 00:18:09,manager_51,Tamoil,on highway,station_90,22.446022,20.07492374,2.364
13313,1,2022-06-23 00:18:10,manager_50,Agip Eni,on urban street,station_89,22.426572655581325,20.20276775956154,2.109
13314,0,2022-06-23 00:20:18,manager_50,Agip Eni,on urban street,station_15,22.49547479460076,20.19585517956739,2.409
13315,1,2022-06-23 00:20:18,manager_50,Agip Eni,on urban street,station_15,22.49547479460076,20.19585517956739,2.109
13316,1,2022-06-23 00:20:19,manager_50,Agip Eni,on urban street,station_91,22.46010315272357,20.09908898220897,2.109
13317,1,2022-06-23 01:38:04,manager_22,Q8,on urban street,station_27,22.483753319042613,20.142816093254055,2.099
13318,1,2022-06-23 06:20:07,manager_10,Api-Ip,on urban street,station_10,22.447655452878045,20.183397099868724,2.099
13319,0,2022-06-23 06:20:07,manager_10,Api-Ip,on urban street,station_10,22.447655452878045,20.183397099868724,2.099
13320,1,2022-06-23 06:24:58,manager_5,Q8,on urban street,station_54,22.45678067793206,20.07222270965576,2.079
13321,0,2022-06-23 06:24:58,manager_5,Q8,on urban street,station_54,22.45678067793206,20.07222270965576,2.279
13322,1,2022-06-23 06:32:14,manager_26,Esso,on urban street,station_34,22.503031593640927,20.13876233862311,2.079
13323,0,2022-06-23 06:32:14,manager_26,Esso,on urban street,station_34,22.503031593640927,20.13876233862311,2.279
13324,1,2022-06-23 07:02:03,manager_96,Agip Eni,on urban street,station_167,22.453246999999998,20.254172,2.069
13325,0,2022-06-23 07:02:03,manager_96,Agip Eni,on urban street,station_167,22.453246999999998,20.254172,2.289
13326,1,2022-06-23 07:02:06,manager_53,Agip Eni,on urban street,station_105,22.45131231049126,20.24120231203174,2.069
13327,0,2022-06-23 07:02:06,manager_53,Agip Eni,on urban street,station_105,22.45131231049126,20.24120231203174,2.289
13328,1,2022-06-23 07:12:10,manager_52,Agip Eni,on urban street,station_92,22.443521330949523,20.17231484047545,2.214
13329,0,2022-06-23 07:12:10,manager_52,Agip Eni,on urban street,station_92,22.443521330949523,20.17231484047545,2.434
13330,0,2022-06-23 07:12:16,manager_3,Api-Ip,on urban street,station_3,22.477935609703962,20.19595092535019,2.249
13331,1,2022-06-23 07:12:16,manager_3,Api-Ip,on urban street,station_3,22.477935609703962,20.19595092535019,2.099
13332,0,2022-06-23 07:13:29,manager_2,Api-Ip,on urban street,station_2,22.454759349384233,20.132374303779244,2.139
13333,1,2022-06-23 07:13:29,manager_2,Api-Ip,on urban street,station_2,22.454759349384233,20.132374303779244,2.139
13334,0,2022-06-23 07:16:13,manager_53,Agip Eni,on urban street,station_106,22.452482191862323,20.248252660036087,2.289
13335,1,2022-06-23 07:16:13,manager_53,Agip Eni,on urban street,station_106,22.452482191862323,20.248252660036087,2.069
13336,0,2022-06-23 07:20:05,manager_57,Api-Ip,on urban street,station_127,22.468970248375925,20.12714958190918,2.314
13337,1,2022-06-23 07:20:05,manager_57,Api-Ip,on urban street,station_127,22.468970248375925,20.12714958190918,2.119
13338,1,2022-06-23 07:24:01,manager_64,Esso,on urban street,station_47,22.445296118041377,20.162408196295132,2.079
13339,0,2022-06-23 07:24:01,manager_64,Esso,on urban street,station_47,22.445296118041377,20.162408196295132,2.279
13340,1,2022-06-23 07:24:06,manager_34,OIL ONE,on urban street,station_87,22.429668529372726,20.195525058283806,2.059
13341,0,2022-06-23 07:24:06,manager_34,OIL ONE,on urban street,station_87,22.429668529372726,20.195525058283806,2.059
13342,1,2022-06-23 07:24:37,manager_4,Api-Ip,on urban street,station_4,22.437444670911873,20.156445432510395,2.119
13343,0,2022-06-23 07:24:37,manager_4,Api-Ip,on urban street,station_4,22.437444670911873,20.156445432510395,2.309
13344,0,2022-06-23 07:26:21,manager_90,Esso,on urban street,station_160,22.425739882532717,20.202989221426378,2.309
13345,1,2022-06-23 07:26:21,manager_90,Esso,on urban street,station_160,22.425739882532717,20.202989221426378,2.109
13346,0,2022-06-23 07:27:11,manager_58,Esso,on urban street,station_128,22.5009206,20.1220185,2.289
13347,1,2022-06-23 07:27:11,manager_58,Esso,on urban street,station_128,22.5009206,20.1220185,2.089
13348,1,2022-06-23 07:28:37,manager_105,Api-Ip,on urban street,station_175,22.424383825086203,20.24971196745912,2.129
13349,1,2022-06-23 07:30:58,manager_6,Q8,on urban street,station_6,22.46991993269708,20.124655993219335,2.119
13350,0,2022-06-23 07:30:58,manager_6,Q8,on urban street,station_6,22.46991993269708,20.124655993219335,2.199
13351,1,2022-06-23 07:36:17,manager_22,Q8,on urban street,station_121,22.488995557004372,20.140903440475427,2.119
13352,1,2022-06-23 07:36:17,manager_22,Q8,on urban street,station_118,22.500075199355678,20.13087014484404,2.119
13353,1,2022-06-23 07:38:03,manager_56,Beyfin,on urban street,station_126,22.408167634102327,20.208365338947665,2.039
13354,0,2022-06-23 07:38:03,manager_56,Beyfin,on urban street,station_126,22.408167634102327,20.208365338947665,2.069
13355,0,2022-06-23 07:42:07,manager_55,Beyfin,on urban street,station_125,22.46218359495382,20.25622894692333,2.059
13356,1,2022-06-23 07:50:10,manager_24,Tamoil,on urban street,station_124,22.483209917219774,20.159289379629286,2.059
13357,0,2022-06-23 07:50:10,manager_24,Tamoil,on urban street,station_124,22.483209917219774,20.159289379629286,2.059
13358,1,2022-06-23 08:08:31,manager_64,Esso,on urban street,station_47,22.46076376258973,20.11060218650819,2.049
13359,0,2022-06-23 08:08:31,manager_64,Esso,on urban street,station_47,22.46076376258973,20.11060218650819,2.239
13360,0,2022-06-23 08:12:01,manager_42,Tamoil,on urban street,station_74,22.435904471365184,20.231637716293335,2.069
13361,1,2022-06-23 08:12:01,manager_42,Tamoil,on urban street,station_74,22.435904471365184,20.231637716293335,2.069
13362,1,2022-06-23 08:23:50,manager_121,Api-Ip,on urban street,station_190,22.400498330777673,20.209844576721252,2.059
13363,0,2022-06-23 08:23:50,manager_121,Api-Ip,on urban street,station_190,22.400498330777673,20.209844576721252,2.059
13364,1,2022-06-23 08:24:13,manager_120,Api-Ip,on urban street,station_189,22.446880750194197,20.126368458343904,2.119
13365,0,2022-06-23 08:24:13,manager_120,Api-Ip,on urban street,station_189,22.446880750194197,20.126368458343904,2.119
13366,0,2022-06-23 08:28:10,manager_39,Tamoil,on urban street,station_70,22.464231295253043,20.141955872422045,2.089
13367,0,2022-06-23 08:42:42,manager_110,KEROPETROL,on urban street,station_179,22.46135052116656,20.207011958022463,2.287
13368,1,2022-06-23 08:42:42,manager_110,KEROPETROL,on urban street,station_179,22.46135052116656,20.207011958022463,2.287
13369,1,2022-06-23 08:54:10,manager_84,Api-Ip,on urban street,station_157,22.438610860986046,20.152840279762245,2.099
13370,0,2022-06-23 08:54:10,manager_84,Api-Ip,on urban street,station_157,22.438610860986046,20.152840279762245,2.314
13371,0,2022-06-23 08:56:14,manager_84,Api-Ip,on urban street,station_154,22.480999896815497,20.215075829696616,2.119
13372,1,2022-06-23 08:56:14,manager_84,Api-Ip,on urban street,station_154,22.480999896815497,20.215075829696616,2.119
13373,0,2022-06-23 09:00:47,manager_91,Esso,on urban street,station_161,22.456047658271217,20.23009678721428,2.308
13374,1,2022-06-23 09:00:47,manager_91,Esso,on urban street,station_161,22.456047658271217,20.23009678721428,2.099
13375,1,2022-06-23 09:09:42,manager_116,Api-Ip,on urban street,station_185,22.4644384579492,20.199945403805714,2.381
13376,1,2022-06-23 09:24:09,manager_33,Agip Eni,on urban street,station_45,22.438953580511587,20.12618398666382,2.109
13377,0,2022-06-23 09:24:09,manager_33,Agip Eni,on urban street,station_45,22.438953580511587,20.12618398666382,2.328
13378,0,2022-06-23 09:45:08,manager_95,Esso,on urban street,station_166,22.530610000000003,20.16406,2.249
13379,1,2022-06-23 09:45:08,manager_95,Esso,on urban street,station_166,22.530610000000003,20.16406,2.059
13380,1,2022-06-23 09:49:28,manager_70,Esso,on urban street,station_140,22.52110848287962,20.19243805828379,2.049
13381,0,2022-06-23 09:49:28,manager_70,Esso,on urban street,station_140,22.52110848287962,20.19243805828379,2.249
13382,1,2022-06-23 09:50:40,manager_7,Esso,on urban street,station_14,22.43747179997314,20.191922058283826,2.059
13383,0,2022-06-23 09:51:17,manager_7,Esso,on urban street,station_172,22.502246049663512,20.198785752149572,2.289
13384,1,2022-06-23 09:51:17,manager_7,Esso,on urban street,station_172,22.502246049663512,20.198785752149572,2.099
13385,0,2022-06-23 09:51:21,manager_69,Api-Ip,on urban street,station_139,22.450762000123,20.226208000123002,2.274
13386,0,2022-06-23 10:03:00,manager_1,Esso,on urban street,station_1,22.530916717754373,20.162883186898924,2.249
13387,1,2022-06-23 10:03:00,manager_1,Esso,on urban street,station_1,22.530916717754373,20.162883186898924,2.059
13388,0,2022-06-23 10:19:03,manager_131,Q8,on urban street,station_16,22.4427833883736,20.156159536419125,2.339
13389,1,2022-06-23 10:19:03,manager_131,Q8,on urban street,station_16,22.4427833883736,20.156159536419125,2.299
13390,0,2022-06-23 10:19:03,manager_131,Q8,on urban street,station_16,22.4427833883736,20.156159536419125,2.499
13391,1,2022-06-23 10:26:06,manager_18,Esso,on urban street,station_21,22.44377193398634,20.168712644110883,2.069
13392,0,2022-06-23 10:26:06,manager_18,Esso,on urban street,station_21,22.44377193398634,20.168712644110883,2.269
13393,1,2022-06-23 10:48:11,manager_24,Tamoil,on urban street,station_36,22.49523063971136,20.147980285700825,2.099
13394,1,2022-06-23 10:48:12,manager_24,Tamoil,on urban street,station_72,22.47316727709888,20.199446514248848,2.119
13395,0,2022-06-23 10:48:12,manager_24,Tamoil,on urban street,station_72,22.47316727709888,20.199446514248848,2.119
13396,1,2022-06-23 10:52:07,manager_24,Tamoil,on urban street,station_37,22.473515593223738,20.228963976306773,2.079
13397,1,2022-06-23 10:52:09,manager_24,Tamoil,on urban street,station_31,22.49045274724031,20.206961362032757,2.079
